"","COSEWICID","SCI_NAME","COM_NAME","TAXON","SAR_STAT","SCHEDULE","CODE","HABITAT","SUITABILITY","SEASON","MAJ_IMPORTANCE"
"1559","1215","Anaxyrus boreas","Western Toad (Calling population)","Amphibians","Special Concern","No schedule","5.5","Wetlands (inland) - Permanent Freshwater Lakes (over 8ha)","Suitable","Resident",NA
"1560","1215","Anaxyrus boreas","Western Toad (Calling population)","Amphibians","Special Concern","No schedule","5.7","Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha)","Suitable","Resident",NA
"1561","1215","Anaxyrus boreas","Western Toad (Calling population)","Amphibians","Special Concern","No schedule","5.8","Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha)","Suitable","Resident",NA
"1562","1215","Anaxyrus boreas","Western Toad (Calling population)","Amphibians","Special Concern","No schedule","5.9","Wetlands (inland) - Freshwater Springs and Oases","Suitable","Resident",NA
"1563","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","1.1","Forest - Boreal","Suitable","Resident",NA
"1564","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","1.4","Forest - Temperate","Suitable","Resident",NA
"1565","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","14.1","Artificial/Terrestrial - Arable Land","Suitable","Resident",NA
"1566","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","14.2","Artificial/Terrestrial - Pastureland","Suitable","Resident",NA
"1567","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","15.1","Artificial/Aquatic - Water Storage Areas (over 8ha)","Suitable","Resident",NA
"1568","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","15.2","Artificial/Aquatic - Ponds (below 8ha)","Suitable","Resident",NA
"1569","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","3.4","Shrubland - Temperate","Suitable","Resident",NA
"1570","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","4.4","Grassland - Temperate","Suitable","Resident",NA
"1571","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","5.1","Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)","Suitable","Resident",NA
"1572","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","5.2","Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks","Suitable","Resident",NA
"1573","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","5.3","Wetlands (inland) - Shrub Dominated Wetlands","Suitable","Resident",NA
"1574","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","5.4","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable","Resident",NA
"1575","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","5.5","Wetlands (inland) - Permanent Freshwater Lakes (over 8ha)","Suitable","Resident",NA
"1576","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","5.7","Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha)","Suitable","Resident",NA
"1577","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","5.8","Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha)","Suitable","Resident",NA
"1578","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","5.9","Wetlands (inland) - Freshwater Springs and Oases","Suitable","Resident",NA
"1579","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","1.1","Forest - Boreal","Suitable","Resident",NA
"1580","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","1.4","Forest - Temperate","Suitable","Resident",NA
"1581","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","14.1","Artificial/Terrestrial - Arable Land","Suitable","Resident",NA
"1582","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","14.2","Artificial/Terrestrial - Pastureland","Suitable","Resident",NA
"1583","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","15.1","Artificial/Aquatic - Water Storage Areas (over 8ha)","Suitable","Resident",NA
"1584","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","15.2","Artificial/Aquatic - Ponds (below 8ha)","Suitable","Resident",NA
"1585","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","3.4","Shrubland - Temperate","Suitable","Resident",NA
"1586","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","4.4","Grassland - Temperate","Suitable","Resident",NA
"1587","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","5.1","Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)","Suitable","Resident",NA
"1588","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","5.2","Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks","Suitable","Resident",NA
"1589","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","5.3","Wetlands (inland) - Shrub Dominated Wetlands","Suitable","Resident",NA
"1590","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","5.4","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable","Resident",NA
"1591","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","5.5","Wetlands (inland) - Permanent Freshwater Lakes (over 8ha)","Suitable","Resident",NA
"1592","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","5.7","Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha)","Suitable","Resident",NA
"1593","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","5.8","Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha)","Suitable","Resident",NA
"1594","1214","Anaxyrus boreas","Western Toad (Non-calling population)","Amphibians","Special Concern","No schedule","5.9","Wetlands (inland) - Freshwater Springs and Oases","Suitable","Resident",NA
"1595","1246","Peltigera gowardii","Western Waterfan","Lichens","Special Concern","No schedule","-9999","NA","NA","NA","NA"
"1596","1246","Peltigera gowardii","Western Waterfan","Lichens","Special Concern","No schedule","-9999","NA","NA","NA","NA"
"1597","1246","Peltigera gowardii","Western Waterfan","Lichens","Special Concern","No schedule","-9999","NA","NA","NA","NA"
"1598","853","Schinia bimatris","White Flower Moth","Arthropods","Endangered","Schedule 1","-9999","NA","NA","NA","NA"
"1599","618","Gulo gulo","Wolverine","Mammals","Special Concern","No schedule","1.1","Forest - Boreal","Suitable",NA,"Yes"
"1600","618","Gulo gulo","Wolverine","Mammals","Special Concern","No schedule","1.2","Forest - Subarctic","Suitable",NA,"Yes"
"1601","618","Gulo gulo","Wolverine","Mammals","Special Concern","No schedule","3.1","Shrubland - Subarctic","Suitable",NA,"Yes"
"1602","618","Gulo gulo","Wolverine","Mammals","Special Concern","No schedule","3.3","Shrubland - Boreal","Suitable",NA,"Yes"
"1603","618","Gulo gulo","Wolverine","Mammals","Special Concern","No schedule","4.1","Grassland - Tundra","Suitable",NA,"Yes"
"1604","618","Gulo gulo","Wolverine","Mammals","Special Concern","No schedule","4.2","Grassland - Subarctic","Suitable",NA,"Yes"
"1605","618","Gulo gulo","Wolverine","Mammals","Special Concern","No schedule","6","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable",NA,"Yes"
"1606","1197","Hylocichla mustelina","Wood Thrush","Birds","Threatened","No schedule","1.4","Forest - Temperate","Suitable","Breeding Season","Yes"
"1607","1197","Hylocichla mustelina","Wood Thrush","Birds","Threatened","No schedule","14.3","Artificial/Terrestrial - Plantations","Suitable","Non-Breeding Season","No"
"1608","1197","Hylocichla mustelina","Wood Thrush","Birds","Threatened","No schedule","1.6","Forest - Subtropical/Tropical Moist Lowland","Suitable","Non-Breeding Season","Yes"
"1609","1171","Draba yukonensis","Yukon Draba","Vascular Plants","Endangered","No schedule","-9999","NA","NA","NA","NA"
"1610","1268","Podistera yukonensis","Yukon Podistera","Vascular Plants","Special Concern","No schedule","-9999","NA","NA","NA","NA"
"1611","36","Ammodramus bairdii","Baird’s Sparrow","Birds","No Status","No schedule","-9999","NA","NA","NA","NA"
"1612","623","Taxidea taxus taxus","American Badger taxus subspecies","Mammals","No Status","No schedule","-9999","NA","NA","NA","NA"
"1613","1045","Podiceps auritus","Horned Grebe (Western population)","Birds","No Status","No schedule","5.4","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable","Breeding Season","Yes"
"1614","1045","Podiceps auritus","Horned Grebe (Western population)","Birds","No Status","No schedule","5.5","Wetlands (inland) - Permanent Freshwater Lakes (over 8ha)","Suitable","Breeding Season","Yes"
"1615","1045","Podiceps auritus","Horned Grebe (Western population)","Birds","No Status","No schedule","9.1","Marine Neritic - Pelagic","Suitable","Non-Breeding Season","No"
"1616","1045","Podiceps auritus","Horned Grebe (Western population)","Birds","No Status","No schedule","9.10","Marine Neritic - Estuaries","Suitable","Non-Breeding Season","No"
"1617","1059","Marah oreganus","Coast Manroot","Vascular Plants","No Status","No schedule","-9999","NA","NA","NA","NA"
"1618","1080","Stylurus laurae","Laura's Clubtail","Arthropods","No Status","No schedule","1.4","Forest - Temperate","Suitable",NA,NA
"1619","1080","Stylurus laurae","Laura's Clubtail","Arthropods","No Status","No schedule","5.1","Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)","Suitable",NA,NA
"1620","1083","Asclepias quadrifolia","Four-leaved Milkweed","Vascular Plants","No Status","No schedule","-9999","NA","NA","NA","NA"
"1621","1087","Dolichonyx oryzivorus","Bobolink","Birds","No Status","No schedule","14.1","Artificial/Terrestrial - Arable Land","Suitable","Breeding Season","No"
"1622","1087","Dolichonyx oryzivorus","Bobolink","Birds","No Status","No schedule","14.1","Artificial/Terrestrial - Arable Land","Suitable","Non-Breeding Season","No"
"1623","1087","Dolichonyx oryzivorus","Bobolink","Birds","No Status","No schedule","2.2","Savanna - Moist","Suitable","Non-Breeding Season","No"
"1624","1087","Dolichonyx oryzivorus","Bobolink","Birds","No Status","No schedule","4.4","Grassland - Temperate","Suitable","Breeding Season","Yes"
"1625","1087","Dolichonyx oryzivorus","Bobolink","Birds","No Status","No schedule","4.4","Grassland - Temperate","Suitable","Non-Breeding Season","Yes"
"1626","1087","Dolichonyx oryzivorus","Bobolink","Birds","No Status","No schedule","4.5","Grassland - Subtropical/Tropical Dry","Suitable","Non-Breeding Season","No"
"1627","1089","Nearctula sp.","Threaded Vertigo","Molluscs","Special Concern","Schedule 1","-9999","NA","NA","NA","NA"
"1628","1160","Gyrinophilus porphyriticus","Spring Salamander (Adirondack / Appalachian population)","Amphibians","No Status","No schedule","1.4","Forest - Temperate","Marginal","Resident",NA
"1629","1160","Gyrinophilus porphyriticus","Spring Salamander (Adirondack / Appalachian population)","Amphibians","No Status","No schedule","5.1","Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)","Suitable","Resident","Yes"
"1630","1160","Gyrinophilus porphyriticus","Spring Salamander (Adirondack / Appalachian population)","Amphibians","No Status","No schedule","5.18","Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland)","Suitable","Resident","Yes"
"1631","1160","Gyrinophilus porphyriticus","Spring Salamander (Adirondack / Appalachian population)","Amphibians","No Status","No schedule","5.4","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Marginal","Resident",NA
"1632","1160","Gyrinophilus porphyriticus","Spring Salamander (Adirondack / Appalachian population)","Amphibians","No Status","No schedule","5.7","Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha)","Marginal","Resident",NA
"1633","1160","Gyrinophilus porphyriticus","Spring Salamander (Adirondack / Appalachian population)","Amphibians","No Status","No schedule","5.9","Wetlands (inland) - Freshwater Springs and Oases","Suitable","Resident","Yes"
"1634","1160","Gyrinophilus porphyriticus","Spring Salamander (Adirondack / Appalachian population)","Amphibians","No Status","No schedule","7.1","Caves and Subterranean Habitats (non-aquatic) - Caves","Suitable","Resident","Yes"
"1635","963","Desmognathus ochrophaeus","Allegheny Mountain Dusky Salamander (Carolinian population)","Amphibians","Endangered","Schedule 1","1.4","Forest - Temperate","Suitable","Resident","Yes"
"1636","963","Desmognathus ochrophaeus","Allegheny Mountain Dusky Salamander (Carolinian population)","Amphibians","Endangered","Schedule 1","5.1","Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)","Suitable","Resident","Yes"
"1637","963","Desmognathus ochrophaeus","Allegheny Mountain Dusky Salamander (Carolinian population)","Amphibians","Endangered","Schedule 1","5.2","Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks","Suitable","Resident","Yes"
"1638","963","Desmognathus ochrophaeus","Allegheny Mountain Dusky Salamander (Carolinian population)","Amphibians","Endangered","Schedule 1","5.9","Wetlands (inland) - Freshwater Springs and Oases","Suitable","Resident","Yes"
"1639","963","Desmognathus ochrophaeus","Allegheny Mountain Dusky Salamander (Carolinian population)","Amphibians","Endangered","Schedule 1","6","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable","Resident","Yes"
"1640","1004","Desmognathus ochrophaeus","Allegheny Mountain Dusky Salamander (Great Lakes / St. Lawrence population)","Amphibians","Threatened","Schedule 1","1.4","Forest - Temperate","Suitable","Resident","Yes"
"1641","1004","Desmognathus ochrophaeus","Allegheny Mountain Dusky Salamander (Great Lakes / St. Lawrence population)","Amphibians","Threatened","Schedule 1","5.1","Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)","Suitable","Resident","Yes"
"1642","1004","Desmognathus ochrophaeus","Allegheny Mountain Dusky Salamander (Great Lakes / St. Lawrence population)","Amphibians","Threatened","Schedule 1","5.2","Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks","Suitable","Resident","Yes"
"1643","1004","Desmognathus ochrophaeus","Allegheny Mountain Dusky Salamander (Great Lakes / St. Lawrence population)","Amphibians","Threatened","Schedule 1","5.9","Wetlands (inland) - Freshwater Springs and Oases","Suitable","Resident","Yes"
